stop_name,stop_id,stop_code,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
Atlantic Ave @ Commercial Wharf,30235,30235,,,,42.362334,-71.051095,LocalBus,,https://www.mbta.com/stops/30235,,0,,1,Boston,Atlantic Avenue,Commercial Wharf,3
Hancock St @ Chester St,3024,3024,,,,42.269708,-71.019559,LocalBus,,https://www.mbta.com/stops/3024,,0,,1,Quincy,Hancock Street,Ferndale Road,3
Northern Ave @ Tide St,30249,30249,Northern Ave @ Tide St - Silver Line - SL2 Design Center,,Design Center,42.34508,-71.031986,LocalBus,,https://www.mbta.com/stops/30249,level_in_street,0,,0,Boston,Northern Avenue,Tide Street,3
Hancock St @ Woodbine St,3025,3025,,,,42.26884,-71.018107,LocalBus,,https://www.mbta.com/stops/3025,,0,,1,Quincy,Hancock Street,Willet Street,3
23 Drydock Ave,30250,30250,23 Drydock Ave - Silver Line - SL2 Design Center,,Design Center,42.344649,-71.030268,LocalBus,"21 Dry Dock Ave, Boston, MA 02210",https://www.mbta.com/stops/30250,level_in_street,0,,0,Boston,Drydock Avenue,Northern Avenue,3
27 Drydock Ave,30251,30251,,,,42.344706,-71.028419,LocalBus,,https://www.mbta.com/stops/30251,,0,,0,Boston,Drydock Avenue,,3
Drydock Ave @ Harbor St,30256,30256,,,,42.344669,-71.037379,LocalBus,,https://www.mbta.com/stops/30256,,0,,0,Boston,,,3
Hancock St @ Beale St,3026,3026,,,,42.267856,-71.016474,LocalBus,,https://www.mbta.com/stops/3026,,0,,1,Quincy,Hancock Street,Beach Street,3
Hancock St @ Wentworth Rd,3027,3027,,,,42.266379,-71.014316,LocalBus,,https://www.mbta.com/stops/3027,,0,,1,Quincy,Hancock Street,Wentworth Road,3
Columbia Rd @ Farragut Rd,30270,30270,,,,42.333,-71.025129,LocalBus,,https://www.mbta.com/stops/30270,,0,,1,Boston,Columbia Road,William Day Boulevard,3
Farragut Rd opp E Fifth St,30271,30271,,,,42.334239,-71.024965,LocalBus,,https://www.mbta.com/stops/30271,,0,,1,Boston,Farragut Road,East Fifth Street,3
Farragut Rd @ Broadway,30272,30272,,,,42.335697,-71.025006,LocalBus,,https://www.mbta.com/stops/30272,,0,,1,Boston,Farragut Road,East Broadway,3
757 Hancock St,3028,3028,,,,42.26565,-71.01389,LocalBus,,https://www.mbta.com/stops/3028,,0,,1,Quincy,Hancock Street,Merrymount Avenue,3
W 6th S @ Dorchester St,30287,30287,,,,42.334168,-71.048924,LocalBus,,https://www.mbta.com/stops/30287,,0,,1,Boston,West Sixth Street,Dorchester Street,3
Hancock St @ Clay St,3029,3029,,,,42.264208,-71.013047,LocalBus,,https://www.mbta.com/stops/3029,,0,,1,Quincy,Hancock Street,Clay Street,3
250 Dorchester Avenue,30294,30294,,,,42.339299,-71.057007,LocalBus,"306 Northern Ave, Boston, MA 02210",https://www.mbta.com/stops/30294,,0,,0,Boston,Dorchester Avenue,,3
Dorchester Ave @ Edison Green,303,303,,,,42.319927,-71.056824,LocalBus,,https://www.mbta.com/stops/303,,0,,0,Boston,Dorchester Avenue,Edison Green,3
Hancock St @ Saint Anns Rd,3031,3031,,,,42.261229,-71.011256,LocalBus,,https://www.mbta.com/stops/3031,,0,,1,Quincy,Hancock Street,Saint Anns Road,3
Hancock St @ Carruth St,3032,3032,,,,42.259227,-71.009528,LocalBus,,https://www.mbta.com/stops/3032,,0,,1,Quincy,Hancock Street,Carruth Street,3
Hancock St @ Furnace Brook Pkwy,3033,3033,,,,42.258215,-71.008775,LocalBus,,https://www.mbta.com/stops/3033,,0,,1,Quincy,Hancock Street,Furnace Brook Parkway,3
Dorchester Ave @ Dracut St,30336,30336,,,,42.287003,-71.063901,LocalBus,,https://www.mbta.com/stops/30336,,0,,0,Boston,Dorchester Avenue,Dracut Street,3
Hancock St opp Butler Rd,3034,3034,,,,42.257445,-71.008194,LocalBus,,https://www.mbta.com/stops/3034,,0,,1,Quincy,Hancock Street,Butler Road,3
Hancock St opp Merrymount Rd,3035,3035,,,,42.255991,-71.007079,LocalBus,,https://www.mbta.com/stops/3035,,0,,1,Quincy,Hancock Street,Merrymount Road,3
Hancock St opp Greenleaf St,3036,3036,,,,42.255009,-71.006352,LocalBus,,https://www.mbta.com/stops/3036,,0,,0,Quincy,Hancock Street,Greenleaf Street,3
1250 Hancock St,3038,3038,,,,42.2516,-71.003123,LocalBus,,https://www.mbta.com/stops/3038,,0,,1,Quincy,Washington Street,,3
Dorchester Ave @ Cottage St,304,304,,,,42.31861,-71.056785,LocalBus,,https://www.mbta.com/stops/304,,0,,0,Boston,Dorchester Avenue,Crescent Avenue,3
Hancock St @ Greenleaf St,3041,3041,,,,42.255069,-71.006206,LocalBus,,https://www.mbta.com/stops/3041,,0,,1,Quincy,Hancock Street,Greenleaf Street,3
Hancock St @ Merrymount Rd,3042,3042,,,,42.256057,-71.006956,LocalBus,,https://www.mbta.com/stops/3042,,0,,1,Quincy,Hancock Street,Merrymount Road,3
Hancock St @ Butler Rd,3043,3043,,,,42.257499,-71.008042,LocalBus,,https://www.mbta.com/stops/3043,,0,,1,Quincy,Hancock Street,Butler Road,3
Hancock St opp Gilmore St,3045,3045,,,,42.259781,-71.009767,LocalBus,,https://www.mbta.com/stops/3045,,0,,1,Quincy,Hancock Street,Gilmore Street,3
Hancock St opp Saint Anns Rd,3046,3046,,,,42.261107,-71.011036,LocalBus,,https://www.mbta.com/stops/3046,,0,,1,Quincy,Hancock Street,Saint Anns Road,3
Hancock St opp Standish Ave,3047,3047,,,,42.262794,-71.012046,LocalBus,,https://www.mbta.com/stops/3047,,0,,0,Quincy,Hancock Street,Standish Avenue,3
Hancock St @ Fenno St,3048,3048,,,,42.264027,-71.012806,LocalBus,,https://www.mbta.com/stops/3048,,0,,1,Quincy,Hancock Street,Clay Street,3
Hancock St @ Merrymount Ave,3049,3049,,,,42.26565,-71.01373,LocalBus,,https://www.mbta.com/stops/3049,,0,,1,Quincy,Hancock Street,Merrymount Avenue,3
Dorchster Ave @ Howes St,305,305,,,,42.317797,-71.056787,LocalBus,,https://www.mbta.com/stops/305,,0,,0,Boston,Dorchester Avenue,Howes Street,3
Hancock St @ Bass St,3050,3050,,,,42.267041,-71.01491,LocalBus,,https://www.mbta.com/stops/3050,,0,,1,Quincy,Hancock Street,Bass Street,3
Hancock St @ Beach St,3051,3051,,,,42.267934,-71.016405,LocalBus,,https://www.mbta.com/stops/3051,,0,,1,Quincy,Hancock Street,Beach Street,3
Hancock St @ Willet St,3052,3052,,,,42.268787,-71.017837,LocalBus,,https://www.mbta.com/stops/3052,,0,,1,Quincy,Hancock Street,Willet Street,3
Hancock St opp Linden St,3054,3054,,,,42.270582,-71.020774,LocalBus,,https://www.mbta.com/stops/3054,,0,,1,Quincy,Hancock Street,Linden Street,3
Hancock St @ Albion Rd,3055,3055,,,,42.271677,-71.022563,LocalBus,,https://www.mbta.com/stops/3055,,0,,1,Quincy,Hancock Street,Albion Road,3
Hancock St @ Billings Rd,3057,3057,,,,42.273498,-71.025445,LocalBus,,https://www.mbta.com/stops/3057,,0,,1,Quincy,Hancock Street,Billings Road,3
Hancock St @ Glover Ave,3058,3058,,,,42.274407,-71.026343,LocalBus,,https://www.mbta.com/stops/3058,,0,,1,Quincy,Hancock Street,Glover Avenue,3
Dorchester Ave @ Mayfield St,306,306,,,,42.316398,-71.056738,LocalBus,,https://www.mbta.com/stops/306,,0,,0,Boston,Dorchester Avenue,Romsey Street,3
Washington St @ Walnut St,30618,30618,,,,42.184559,-71.203331,LocalBus,,https://www.mbta.com/stops/30618,,0,,1,Norwood,Washington Street,Walnut Avenue,3
Washington St @ Croft Regis Rd,30619,30619,,,,42.226626,-71.186615,LocalBus,,https://www.mbta.com/stops/30619,,0,,0,Westwood,Washington Street,Croft Regis Road,3
Washington St @ Dean St,30620,30620,,,,42.221154,-71.187765,LocalBus,,https://www.mbta.com/stops/30620,,0,,0,Westwood,Washington Street,Dean Street,3
Newport Ave @ Hancock St,30631,30631,,,,42.280834,-71.035756,LocalBus,,https://www.mbta.com/stops/30631,,0,,0,Quincy,Newport Avenue Extension,Hancock Street,3
Gibson St @ Dorchester Ave,3065,3065,,,,42.297202,-71.060828,LocalBus,,https://www.mbta.com/stops/3065,,0,,1,Boston,Gibson Street,Dorchester Avenue,3
Gibson St @ Adams St,3066,3066,,,,42.298154,-71.057136,LocalBus,,https://www.mbta.com/stops/3066,,0,,1,Boston,Gibson Street,Adams Street,3
Neponset Ave @ Adams St King Square,3067,3067,,,,42.297184,-71.056392,LocalBus,,https://www.mbta.com/stops/3067,,0,,1,Boston,Neponset Avenue,Parkman Street,3
Neponset Ave @ Victory Rd,3068,3068,,,,42.295775,-71.054336,LocalBus,,https://www.mbta.com/stops/3068,,0,,1,Boston,Neponset Avenue,Victory Road,3
Neponset Ave @ King St,3069,3069,,,,42.294329,-71.052328,LocalBus,,https://www.mbta.com/stops/3069,,0,,1,Boston,Neponset Avenue,King Street,3
Neponset Ave @ S Monroe Ter,3070,3070,,,,42.292893,-71.050815,LocalBus,,https://www.mbta.com/stops/3070,,0,,1,Boston,Neponset Avenue,South Munroe Terrace,3
Neponset Ave @ Ashmont St,3071,3071,,,,42.289943,-71.048434,LocalBus,,https://www.mbta.com/stops/3071,,0,,1,Boston,Neponset Avenue,Freeport Street,3
Neponset Ave @ Tolman St,3073,3073,,,,42.288169,-71.046994,LocalBus,,https://www.mbta.com/stops/3073,,0,,1,Boston,Neponset Avenue,Blackwell Street,3
Neponset Ave @ Minot St,3075,3075,,,,42.286327,-71.04401,LocalBus,,https://www.mbta.com/stops/3075,,0,,1,Boston,Neponset Avenue,Minot Street,3
Newport Ave @ Hancock St,30751,30751,,,,42.280463,-71.036311,LocalBus,,https://www.mbta.com/stops/30751,,0,,0,Quincy,Newport Avenue Extension,,3
Newport Ave @ Heritage Dr,30752,30752,,,,42.277973,-71.034979,LocalBus,,https://www.mbta.com/stops/30752,,0,,0,Quincy,Newport Avenue Extension,,3
Gallivan Blvd @ opp Marsh St,3077,3077,,,,42.28342,-71.049947,LocalBus,,https://www.mbta.com/stops/3077,,0,,0,Boston,Gallivan Boulevard,,3
Gallivan Blvd @ Ross Rd,3078,3078,,,,42.282869,-71.054393,LocalBus,,https://www.mbta.com/stops/3078,,0,,1,Boston,Gallivan Boulevard,Ross Road,3
Adams St @ Minot St,3079,3079,,,,42.283483,-71.055634,LocalBus,,https://www.mbta.com/stops/3079,,0,,0,Boston,Adams Street,Minot Street,3
Dorchester Ave @ Pearl St,308,308,,,,42.314548,-71.056932,LocalBus,,https://www.mbta.com/stops/308,,0,,0,Boston,Dorchester Avenue,Pearl Street,3
Adams St @ Franconia St,3080,3080,,,,42.285338,-71.054975,LocalBus,,https://www.mbta.com/stops/3080,,0,,0,Boston,Adams Street,Franconia Street,3
Adams St @ Oakton Ave.,3081,3081,,,,42.286506,-71.054527,LocalBus,,https://www.mbta.com/stops/3081,,0,,0,Boston,Adams Street,Oakton Avenue,3
Adams St @ Ashmont St,3082,3082,,,,42.288174,-71.055221,LocalBus,,https://www.mbta.com/stops/3082,,0,,0,Boston,Adams Street,Ashmont Street,3
Adams St opp Msgr. Lydon Way,3083,3083,,,,42.289892,-71.056025,LocalBus,,https://www.mbta.com/stops/3083,,0,,0,Boston,Adams Street,Templeton Street,3
Adams St opp Lonsdale St,3084,3084,,,,42.291359,-71.057091,LocalBus,,https://www.mbta.com/stops/3084,,0,,0,Boston,Adams Street,Lonsdale Street,3
Adams St @ King St,3085,3085,,,,42.293022,-71.057242,LocalBus,,https://www.mbta.com/stops/3085,,0,,1,Boston,Adams Street,King Street,3
Adams St @ Elmdale St,3086,3086,,,,42.294907,-71.056242,LocalBus,,https://www.mbta.com/stops/3086,,0,,0,Boston,Adams Street,Elmdale Street,3
Neponset Ave @ Adams St,3087,3087,,,,42.297282,-71.056364,LocalBus,,https://www.mbta.com/stops/3087,,0,,1,Boston,Neponset Avenue,Parkman Street,3
Gibson St @ Adams St,3088,3088,,,,42.298223,-71.057257,LocalBus,,https://www.mbta.com/stops/3088,,0,,0,Boston,Gibson Street,Adams Street,3
Gibson St @ Dorchester Ave,3089,3089,,,,42.29727,-71.060947,LocalBus,,https://www.mbta.com/stops/3089,,0,,1,Boston,Gibson Street,Dorchester Avenue,3
Dorchester Ave @ Thornley Rd,309,309,,,,42.313795,-71.057082,LocalBus,,https://www.mbta.com/stops/309,,0,,0,Boston,Dorchester Avenue,Thornley Street,3
Highland Ave @ Brook St,3090,3090,,,,42.263888,-71.024997,LocalBus,,https://www.mbta.com/stops/3090,,0,,0,Quincy,Highland Avenue,Brook Street,3
Adams St @ Alleyne St,3093,3093,,,,42.255834,-71.008657,LocalBus,,https://www.mbta.com/stops/3093,,0,,0,Quincy,Adams Street,Alleyne Street,3
Newport Ave @ Furnace Brook Pkwy,3094,3094,,,,42.257272,-71.011194,LocalBus,,https://www.mbta.com/stops/3094,,0,,2,Quincy,Newport Avenue,Furnace Brook Parkway,3
Newport Ave opp Willow Ave,3096,3096,,,,42.260082,-71.01381,LocalBus,,https://www.mbta.com/stops/3096,,0,,0,Quincy,Newport Avenue,Willow Avenue,3
Highland Ave @ Elmwood Ave,3106,3106,,,,42.264783,-71.025796,LocalBus,,https://www.mbta.com/stops/3106,,0,,0,Quincy,Highland Avenue,Elmwood Avenue,3
Highland Ave @ N Central Ave,3107,3107,,,,42.266065,-71.027157,LocalBus,,https://www.mbta.com/stops/3107,,0,,0,Quincy,Highland Avenue,North Central Avenue,3
Highland Ave @ Hobart Ave,3108,3108,,,,42.267225,-71.028405,LocalBus,,https://www.mbta.com/stops/3108,,0,,0,Quincy,Highland Avenue,Hobart Street,3
Highland Ave @ Wilson Ave,3109,3109,,,,42.268435,-71.029685,LocalBus,,https://www.mbta.com/stops/3109,,0,,0,Quincy,Highland Avenue,Wilson Avenue,3
Wilson Ave @ Belmont St,3110,3110,,,,42.268246,-71.030307,LocalBus,,https://www.mbta.com/stops/3110,,0,,0,Quincy,Wilson Avenue,Belmont Street,3
Wilson Ave opp Mascoma St,3111,3111,,,,42.267761,-71.031124,LocalBus,,https://www.mbta.com/stops/3111,,0,,0,Quincy,Wilson Avenue,Mascoma Street,3
Mt Vernon St opp Paul A. Dever School,31111,31111,,,,42.317984,-71.042713,LocalBus,,https://www.mbta.com/stops/31111,,0,,1,Boston,Mount Vernon Street,,3
Wilson Ave @ Bowdoin Ave,3113,3113,,,,42.266638,-71.03309,LocalBus,,https://www.mbta.com/stops/3113,,0,,0,Quincy,Wilson Avenue,Bowdoin Street,3
Wilson Ave @ Harvard St,3114,3114,,,,42.265788,-71.034622,LocalBus,,https://www.mbta.com/stops/3114,,0,,1,Quincy,Wilson Avenue,Harvard Street,3
Harvard St @ Hamilton Ave,3115,3115,,,,42.266292,-71.035195,LocalBus,,https://www.mbta.com/stops/3115,,0,,0,Quincy,Harvard Street,Hamilton Avenue,3
Harvard St @ Elliot Ave,3116,3116,,,,42.266943,-71.03587,LocalBus,,https://www.mbta.com/stops/3116,,0,,0,Quincy,Harvard Street,Elliot Avenue,3
Harvard St @ Holbrook Rd.,3117,3117,,,,42.267541,-71.03649,LocalBus,,https://www.mbta.com/stops/3117,,0,,0,Quincy,Harvard Street,Holbrook Road,3
W Squantum St @ Harvard St,3118,3118,,,,42.268499,-71.037288,LocalBus,,https://www.mbta.com/stops/3118,,0,,0,Quincy,West Squantum Street,Evans Street,3
Washington St @ Ophir St,31187,31187,,,,42.310666,-71.103395,LocalBus,,https://www.mbta.com/stops/31187,,0,,1,Boston,Washington Street,Sylvia Street,3
W Squantum St @ Bowdoin St,3119,3119,,,,42.268982,-71.035811,LocalBus,,https://www.mbta.com/stops/3119,,0,,0,Quincy,West Squantum Street,Bowdoin Street,3
Auckland St @ Dewar St,312,312,,,,42.309914,-71.056946,LocalBus,,https://www.mbta.com/stops/312,,0,,0,Boston,Auckland Street,Dewar Street,3
W Squantum St opp Harriet Ave,3121,3121,,,,42.270172,-71.033544,LocalBus,,https://www.mbta.com/stops/3121,,0,,0,Quincy,West Squantum Street,Harriet Avenue,3
W Squantun St opp Division St,3122,3122,,,,42.270821,-71.032749,LocalBus,,https://www.mbta.com/stops/3122,,0,,0,Quincy,West Squantum Street,Belmont Street,3
W Squantum @ Small St,3123,3123,,,,42.271591,-71.032013,LocalBus,,https://www.mbta.com/stops/3123,,0,,0,Quincy,West Squantum Street,Small Street,3
W Squantum St @ Farrington St,3124,3124,,,,42.273004,-71.031092,LocalBus,,https://www.mbta.com/stops/3124,,0,,0,Quincy,West Squantum Street,Farrington Street,3
Drydock Ave @ Design Center Place,31255,31255,Drydock Ave @ Design Center Place - Silver Line - SL2 South Station,,South Station,42.3446,-71.034476,LocalBus,"Black Falcon Ave and Design Center Pl, Boston, MA 02210",https://www.mbta.com/stops/31255,level_in_street,0,,1,Boston,Drydock Avenue,Design Center Place,3
Northern Ave opp Harbor St,31256,31256,Northern Ave opp Harbor St - Silver Line - SL2 South Station,,South Station,42.346538,-71.034878,LocalBus,,https://www.mbta.com/stops/31256,level_in_street,0,,0,Boston,Northern Avenue,Harbor Street,3
Northern Ave @ Tide St,31257,31257,Northern Ave @ Tide St - Silver Line - SL2 South Station,,South Station,42.345192,-71.031996,LocalBus,"Northern Ave and Tide St, Boston, MA 02210",https://www.mbta.com/stops/31257,level_in_street,0,,0,Boston,Northern Avenue,Tide Street,3
88 Black Falcon,31258,31258,88 Black Falcon - Silver Line - SL2 South Station,,South Station,42.343753,-71.026335,LocalBus,"88 Black Falcon Ave, Boston, MA 02210",https://www.mbta.com/stops/31258,level_in_street,0,,0,Boston,,,3
Drydock Ave @ Black Falcon Ave,31259,31259,Drydock Ave @ Black Falcon Ave - Silver Line - SL2 Design Center,,Design Center,42.344232,-71.027213,LocalBus,,https://www.mbta.com/stops/31259,level_in_street,0,,0,Boston,,,3
E Squantum St @ Hancock St,3126,3126,,,,42.275935,-71.027749,LocalBus,,https://www.mbta.com/stops/3126,,0,,0,Quincy,East Squantum Street,West Squantum Street,3
E Squantum St @ Newbury Ave,3128,3128,,,,42.278137,-71.027252,LocalBus,,https://www.mbta.com/stops/3128,,0,,0,Quincy,East Squantum Street,Newbury Avenue,3
E Squantum St @ Faxon Rd.,3129,3129,,,,42.279996,-71.024995,LocalBus,,https://www.mbta.com/stops/3129,,0,,0,Quincy,East Squantum Street,Faxon Road,3
E Squantum St @ Appleton St,3131,3131,,,,42.281504,-71.024041,LocalBus,,https://www.mbta.com/stops/3131,,0,,0,Quincy,East Squantum Street,Holyoke Street,3
Huntington Ave @ Longwood Ave,31317,31317,,,,42.335831,-71.099868,LocalBus,,https://www.mbta.com/stops/31317,,0,,1,Boston,Huntington Avenue,Longwood Avenue,3
Longwood Ave @ Huntington Ave,31318,31318,,,,42.33577,-71.099902,LocalBus,,https://www.mbta.com/stops/31318,,0,,0,Boston,Longwood Avenue,Huntington Avenue,3
E Squantum St @ Atlantic St,3133,3133,,,,42.283874,-71.024522,LocalBus,,https://www.mbta.com/stops/3133,,0,,0,Quincy,East Squantum Street,Atlantic Street,3
E Squantum St @ Ocean St,3134,3134,,,,42.285003,-71.024732,LocalBus,,https://www.mbta.com/stops/3134,,0,,0,Quincy,East Squantum Street,Ocean Street,3
E Squantum St opp Ditmar St,3135,3135,,,,42.28603,-71.024909,LocalBus,,https://www.mbta.com/stops/3135,,0,,0,Quincy,East Squantum Street,Ditmar Street,3
E Squantum St @ Hummock Rd,3136,3136,,,,42.286979,-71.023727,LocalBus,,https://www.mbta.com/stops/3136,,0,,1,Quincy,East Squantum Street,Hummock Road,3
S Huntington Ave opp VA Hospital,31365,31365,,,,42.326625,-71.111437,LocalBus,,https://www.mbta.com/stops/31365,,0,,0,Boston,South Huntington Avenue,,3
Huntington Ave @ Gainsborough St,31391,31391,,,,42.341443,-71.086788,LocalBus,,https://www.mbta.com/stops/31391,,0,,1,Boston,Huntington Avenue,Gainsborough Street,3
E Squantum St @ Deerfield St,3140,3140,,,,42.296315,-71.018787,LocalBus,,https://www.mbta.com/stops/3140,,0,,0,Quincy,East Squantum Street,Deerfield Street,3
E Squantum St @ Essex St,3141,3141,,,,42.296929,-71.017453,LocalBus,,https://www.mbta.com/stops/3141,,0,,0,Quincy,East Squantum Street,Huckins Avenue,3
Huckins Ave @ E Squantum St,3143,3143,,,,42.29687,-71.014445,LocalBus,,https://www.mbta.com/stops/3143,,0,,0,Quincy,Huckins Avenue,East Squantum Street,3
Huckins Ave @ Standish Rd,3144,3144,,,,42.297063,-71.010921,LocalBus,,https://www.mbta.com/stops/3144,,0,,0,Quincy,Huckins Avenue,Standish Road,3
Huckins Ave @ Bellevue Rd,3145,3145,,,,42.297182,-71.008621,LocalBus,,https://www.mbta.com/stops/3145,,0,,0,Quincy,Huckins Avenue,Bellevue Road,3
Bellevue Rd @ Wegdewood St,3147,3147,,,,42.298786,-71.009758,LocalBus,,https://www.mbta.com/stops/3147,,0,,0,Quincy,Bellevue Road,Wedgewood Street,3
Bellevue Rd @ Standish Rd,3148,3148,,,,42.300043,-71.011541,LocalBus,,https://www.mbta.com/stops/3148,,0,,0,Quincy,Bellevue Road,Trevore Street,3
Bellevue Rd @ Dorchester St,3149,3149,,,,42.300909,-71.013704,LocalBus,,https://www.mbta.com/stops/3149,,0,,0,Quincy,Bellevue Road,Dorchester Street,3
Dorchester St opp Pratt Rd,3150,3150,,,,42.299195,-71.015403,LocalBus,,https://www.mbta.com/stops/3150,,0,,0,Quincy,Dorchester Street,Pratt Road,3
Dorchester St @ E Squantum St,3151,3151,,,,42.297682,-71.016547,LocalBus,,https://www.mbta.com/stops/3151,,0,,0,Quincy,Dorchester Street,East Squantum Street,3
E Squantum St opp Essex St,3152,3152,,,,42.297041,-71.017445,LocalBus,,https://www.mbta.com/stops/3152,,0,,1,Quincy,East Squantum Street,Huckins Avenue,3
E Squantum St opp Heath St,3153,3153,,,,42.296158,-71.019359,LocalBus,,https://www.mbta.com/stops/3153,,0,,1,Quincy,East Squantum Street,Heath Street,3
E Squantum St @ Victory Rd,3154,3154,,,,42.292929,-71.021619,LocalBus,,https://www.mbta.com/stops/3154,,0,,0,Quincy,East Squantum Street,Victory Road,3
E Squantum @ Beechwood on the Bay,3155,3155,,,,42.289775,-71.022597,LocalBus,,https://www.mbta.com/stops/3155,,0,,0,Quincy,East Squantum Street,,3
E Squantum St opp Hummock Rd,3157,3157,,,,42.287287,-71.023669,LocalBus,,https://www.mbta.com/stops/3157,,0,,0,Quincy,East Squantum Street,Hummock Road,3
E Squantum St @ Windsor Rd,3159,3159,,,,42.285171,-71.024893,LocalBus,,https://www.mbta.com/stops/3159,,0,,0,Quincy,East Squantum Street,Ocean Street,3
E Squantun St @ Atlantic St,3160,3160,,,,42.284042,-71.02468,LocalBus,,https://www.mbta.com/stops/3160,,0,,0,Quincy,East Squantum Street,Atlantic Street,3
929 Washington St,31618,31618,,,,42.183556,-71.203361,LocalBus,,https://www.mbta.com/stops/31618,,0,,0,Norwood,Washington Street,Fairview Road,3
Opp 20 Washington St - Norwood Line,31619,31619,,,,42.21266,-71.190464,LocalBus,,https://www.mbta.com/stops/31619,,0,,0,Norwood,Washington Street,,3
E Squantum St @ Holyoke St,3162,3162,,,,42.28167,-71.024203,LocalBus,,https://www.mbta.com/stops/3162,,0,,0,Quincy,East Squantum Street,Appleton Street,3
